review_id,source_file_id,record_id,domain,language_form,raw_input,normalized_input,intent,operation_class,expected_behavior,execution_allowed,quality_score,duplicate_group,contradiction_group,language_naturalness,intent_correct,entities_correct,accounting_correct,safety_correct,reviewer_correction,reviewer_notes,reviewer_name,reviewed_at,review_status,review_decision,machine_precheck,machine_precheck_notes
HR-01595,0013,NORM.0013.0017,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01596,0013,NORM.0013.0018,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01597,0013,NORM.0013.0019,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01598,0013,NORM.0013.0020,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01599,0013,NORM.0013.0022,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01600,0013,NORM.0013.0023,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01601,0013,NORM.0013.0024,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01602,0013,NORM.0013.0026,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01603,0013,NORM.0013.0027,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01604,0013,NORM.0013.0028,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01605,0013,NORM.0013.0029,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01606,0013,NORM.0013.0030,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01607,0013,NORM.0013.0031,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01608,0013,NORM.0013.0032,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01609,0013,NORM.0013.0033,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01610,0013,NORM.0013.0034,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01611,0013,NORM.0013.0035,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01612,0013,NORM.0013.0036,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01613,0013,NORM.0013.0037,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01614,0013,NORM.0013.0038,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01615,0013,NORM.0013.0039,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01616,0013,NORM.0013.0040,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01617,0013,NORM.0013.0043,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01618,0013,NORM.0013.0045,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01619,0013,NORM.0013.0046,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01620,0013,NORM.0013.0048,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01621,0013,NORM.0013.0050,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01622,0013,NORM.0013.0051,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01623,0013,NORM.0013.0052,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01624,0013,NORM.0013.0053,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01625,0013,NORM.0013.0054,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01626,0013,NORM.0013.0055,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01627,0014,NORM.0014.0002,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01628,0014,NORM.0014.0004,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01629,0014,NORM.0014.0006,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01630,0014,NORM.0014.0007,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01631,0014,NORM.0014.0009,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01632,0014,NORM.0014.0010,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01633,0014,NORM.0014.0011,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01634,0014,NORM.0014.0012,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01635,0014,NORM.0014.0013,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01636,0014,NORM.0014.0014,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01637,0014,NORM.0014.0015,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01638,0014,NORM.0014.0016,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01639,0014,NORM.0014.0017,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01640,0014,NORM.0014.0018,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01641,0014,NORM.0014.0019,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01642,0014,NORM.0014.0020,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01643,0014,NORM.0014.0021,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01644,0014,NORM.0014.0022,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01645,0014,NORM.0014.0023,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01646,0014,NORM.0014.0024,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01647,0014,NORM.0014.0025,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01648,0014,NORM.0014.0026,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01649,0014,NORM.0014.0027,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01650,0014,NORM.0014.0029,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01651,0014,NORM.0014.0030,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01652,0014,NORM.0014.0031,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01653,0014,NORM.0014.0033,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01654,0014,NORM.0014.0035,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01655,0014,NORM.0014.0036,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01656,0014,NORM.0014.0037,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01657,0014,NORM.0014.0038,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01658,0014,NORM.0014.0039,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01659,0014,NORM.0014.0040,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01660,0014,NORM.0014.0041,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01661,0014,NORM.0014.0042,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01662,0014,NORM.0014.0043,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01663,0014,NORM.0014.0044,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01664,0014,NORM.0014.0045,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01665,0014,NORM.0014.0046,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01666,0014,NORM.0014.0047,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01667,0016,NORM.0016.0003,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01668,0016,NORM.0016.0004,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01669,0016,NORM.0016.0005,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01670,0016,NORM.0016.0006,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01671,0016,NORM.0016.0007,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01672,0016,NORM.0016.0008,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01673,0016,NORM.0016.0009,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01674,0016,NORM.0016.0010,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01675,0016,NORM.0016.0011,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01676,0016,NORM.0016.0012,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01677,0016,NORM.0016.0013,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01678,0016,NORM.0016.0014,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01679,0016,NORM.0016.0015,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01680,0016,NORM.0016.0016,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01681,0016,NORM.0016.0017,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01682,0016,NORM.0016.0018,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01683,0016,NORM.0016.0019,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01684,0016,NORM.0016.0020,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01685,0016,NORM.0016.0021,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-01686,0016,NORM.0016.0022,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
