review_id,input_text,highlighted_span,candidate_index,candidate_surface,acceptability,reviewer_entered_candidate,notes
V3R-bdc55abe6a3a,aaja code ko hisab milaaidim ra baaki clear gara,code,1,code_alt,,,
V3R-bdc55abe6a3a,aaja code ko hisab milaaidim ra baaki clear gara,code,2,code,,,
V3R-bdc55abe6a3a,aaja code ko hisab milaaidim ra baaki clear gara,code,3,CODE,,,
V3R-bf66b25fe66d,check peak once before posting — context unclear,peak,0,NONE_ACCEPTABLE,,,
V3R-bf66b25fe66d,check peak once before posting — context unclear,peak,1,PEAK,,,
V3R-bf66b25fe66d,check peak once before posting — context unclear,peak,2,peak,,,
V3R-bf66b25fe66d,check peak once before posting — context unclear,peak,3,peak_alt,,,
V3R-bfbd7207fd81,branch ledger: sync entry ra ramro baaki milaaune,sync,0,sync,,,
V3R-bfbd7207fd81,branch ledger: sync entry ra ramro baaki milaaune,sync,1,NONE_ACCEPTABLE,,,
V3R-bfbd7207fd81,branch ledger: sync entry ra ramro baaki milaaune,sync,2,ramro,,,
V3R-bfe5574a2035,Please update the pricelist field in the English settings panel,pricelist,0,PRICELIST,,,
V3R-bfe5574a2035,Please update the pricelist field in the English settings panel,pricelist,1,pricelist,,,
V3R-bfe5574a2035,Please update the pricelist field in the English settings panel,pricelist,2,NONE_ACCEPTABLE,,,
V3R-bfe5574a2035,Please update the pricelist field in the English settings panel,pricelist,3,pricelist_alt,,,
V3R-c0c99152d8d6,Accounting staff asked about office settings in Ask MokXya,office,0,NONE_ACCEPTABLE,,,
V3R-c0c99152d8d6,Accounting staff asked about office settings in Ask MokXya,office,1,office,,,
V3R-c1b3f585f05b,check list once before posting — context unclear,list,0,list_alt,,,
V3R-c1b3f585f05b,check list once before posting — context unclear,list,1,LIST,,,
V3R-c1b3f585f05b,check list once before posting — context unclear,list,2,list,,,
V3R-c1b3f585f05b,check list once before posting — context unclear,list,3,NONE_ACCEPTABLE,,,
V3R-c1bd8118a570,check miss once before posting — context unclear,miss,0,miss,,,
V3R-c1bd8118a570,check miss once before posting — context unclear,miss,1,NONE_ACCEPTABLE,,,
V3R-c1bd8118a570,check miss once before posting — context unclear,miss,2,MISS,,,
V3R-c1bd8118a570,check miss once before posting — context unclear,miss,3,miss_alt,,,
V3R-c1c8101fe31b,Sync failed for variance queue — retry after backup,variance,0,variance,,,
V3R-c1c8101fe31b,Sync failed for variance queue — retry after backup,variance,1,NONE_ACCEPTABLE,,,
V3R-c1ed5a0a53f1,branch ledger: reconcile entry ra paisa baaki milaaune,paisa,0,paisa,,,
V3R-c1ed5a0a53f1,branch ledger: reconcile entry ra paisa baaki milaaune,paisa,1,NONE_ACCEPTABLE,,,
V3R-c1ed5a0a53f1,branch ledger: reconcile entry ra paisa baaki milaaune,paisa,2,reconcile,,,
V3R-c2060457d556,check series once before posting — context unclear,series,0,SERIES,,,
V3R-c2060457d556,check series once before posting — context unclear,series,1,series_alt,,,
V3R-c2060457d556,check series once before posting — context unclear,series,2,series,,,
V3R-c2060457d556,check series once before posting — context unclear,series,3,NONE_ACCEPTABLE,,,
V3R-c23c7f55db6d,check seal once before posting — context unclear,seal,0,seal,,,
V3R-c23c7f55db6d,check seal once before posting — context unclear,seal,1,NONE_ACCEPTABLE,,,
V3R-c23c7f55db6d,check seal once before posting — context unclear,seal,2,SEAL,,,
V3R-c23c7f55db6d,check seal once before posting — context unclear,seal,3,seal_alt,,,
V3R-c29ca4e384a3,Sync failed for report queue — retry after backup,report,0,NONE_ACCEPTABLE,,,
V3R-c29ca4e384a3,Sync failed for report queue — retry after backup,report,1,report,,,
V3R-c4117fc53b72,check filter once before posting — context unclear,filter,0,filter_alt,,,
V3R-c4117fc53b72,check filter once before posting — context unclear,filter,1,filter,,,
V3R-c4117fc53b72,check filter once before posting — context unclear,filter,2,NONE_ACCEPTABLE,,,
V3R-c4117fc53b72,check filter once before posting — context unclear,filter,3,FILTER,,,
V3R-c430e69730c0,check schedule once before posting — context unclear,schedule,0,NONE_ACCEPTABLE,,,
V3R-c430e69730c0,check schedule once before posting — context unclear,schedule,1,SCHEDULE,,,
V3R-c430e69730c0,check schedule once before posting — context unclear,schedule,2,schedule,,,
V3R-c430e69730c0,check schedule once before posting — context unclear,schedule,3,schedule_alt,,,
V3R-c45a3ee2db04,Accounting staff asked about expense settings in Ask MokXya,expense,0,NONE_ACCEPTABLE,,,
V3R-c45a3ee2db04,Accounting staff asked about expense settings in Ask MokXya,expense,1,expense,,,
V3R-c48d8d79740b,check field once before posting — context unclear,field,0,field_alt,,,
V3R-c48d8d79740b,check field once before posting — context unclear,field,1,field,,,
V3R-c48d8d79740b,check field once before posting — context unclear,field,2,NONE_ACCEPTABLE,,,
V3R-c48d8d79740b,check field once before posting — context unclear,field,3,FIELD,,,
V3R-c596cc903ab9,Keep budget as Latin identity for the ERP toolbar label,budget,0,NONE_ACCEPTABLE,,,
V3R-c596cc903ab9,Keep budget as Latin identity for the ERP toolbar label,budget,1,budget,,,
V3R-c5d88e244da9,Please update the catalogue field in the English settings panel,catalogue,0,NONE_ACCEPTABLE,,,
V3R-c5d88e244da9,Please update the catalogue field in the English settings panel,catalogue,1,catalogue_alt,,,
V3R-c5d88e244da9,Please update the catalogue field in the English settings panel,catalogue,2,catalogue,,,
V3R-c5d88e244da9,Please update the catalogue field in the English settings panel,catalogue,3,CATALOGUE,,,
V3R-c64bd5b87786,check line once before posting — context unclear,line,0,line,,,
V3R-c64bd5b87786,check line once before posting — context unclear,line,1,NONE_ACCEPTABLE,,,
V3R-c64bd5b87786,check line once before posting — context unclear,line,2,line_alt,,,
V3R-c64bd5b87786,check line once before posting — context unclear,line,3,LINE,,,
V3R-c65937892221,aaja row ko hisab milaaidim ra baaki clear gara,row,0,row_alt,,,
V3R-c65937892221,aaja row ko hisab milaaidim ra baaki clear gara,row,1,NONE_ACCEPTABLE,,,
V3R-c65937892221,aaja row ko hisab milaaidim ra baaki clear gara,row,2,ROW,,,
V3R-c65937892221,aaja row ko hisab milaaidim ra baaki clear gara,row,3,row,,,
V3R-c6a3b805e792,Accounting staff asked about cashflow settings in Ask MokXya,cashflow,0,cashflow,,,
V3R-c6a3b805e792,Accounting staff asked about cashflow settings in Ask MokXya,cashflow,1,NONE_ACCEPTABLE,,,
V3R-c87293f0bce7,review shared surface rrn in mixed shop note before close,rrn,0,rrn,,,
V3R-c87293f0bce7,review shared surface rrn in mixed shop note before close,rrn,1,NONE_ACCEPTABLE,,,
V3R-c87b6a33c9f8,Please update the cell field in the English settings panel,cell,0,cell,,,
V3R-c87b6a33c9f8,Please update the cell field in the English settings panel,cell,1,NONE_ACCEPTABLE,,,
V3R-c87b6a33c9f8,Please update the cell field in the English settings panel,cell,2,cell_alt,,,
V3R-c87b6a33c9f8,Please update the cell field in the English settings panel,cell,3,CELL,,,
V3R-c8d8b4a88ad9,aaja mark ko hisab milaaidim ra baaki clear gara,mark,0,NONE_ACCEPTABLE,,,
V3R-c8d8b4a88ad9,aaja mark ko hisab milaaidim ra baaki clear gara,mark,1,mark_alt,,,
V3R-c8d8b4a88ad9,aaja mark ko hisab milaaidim ra baaki clear gara,mark,2,MARK,,,
V3R-c8d8b4a88ad9,aaja mark ko hisab milaaidim ra baaki clear gara,mark,3,mark,,,
V3R-c8fe1f87ae5a,aaja list ko hisab milaaidim ra baaki clear gara,list,0,list_alt,,,
V3R-c8fe1f87ae5a,aaja list ko hisab milaaidim ra baaki clear gara,list,1,LIST,,,
V3R-c8fe1f87ae5a,aaja list ko hisab milaaidim ra baaki clear gara,list,2,NONE_ACCEPTABLE,,,
V3R-c8fe1f87ae5a,aaja list ko hisab milaaidim ra baaki clear gara,list,3,list,,,
V3R-c971bdb5a50d,The shipment status must remain pending until confirm,shipment,0,NONE_ACCEPTABLE,,,
V3R-c971bdb5a50d,The shipment status must remain pending until confirm,shipment,1,shipment,,,
V3R-c9a5fc4a695e,Please update the class field in the English settings panel,class,0,class_alt,,,
V3R-c9a5fc4a695e,Please update the class field in the English settings panel,class,1,CLASS,,,
V3R-c9a5fc4a695e,Please update the class field in the English settings panel,class,2,NONE_ACCEPTABLE,,,
V3R-c9a5fc4a695e,Please update the class field in the English settings panel,class,3,class,,,
V3R-c9fbb774f7f2,branch ledger: invoice entry ra aaja baaki milaaune,invoice,0,aaja,,,
V3R-c9fbb774f7f2,branch ledger: invoice entry ra aaja baaki milaaune,invoice,1,NONE_ACCEPTABLE,,,
V3R-c9fbb774f7f2,branch ledger: invoice entry ra aaja baaki milaaune,invoice,2,invoice,,,
V3R-ca7efcd54b2d,review shared surface manifest in mixed shop note before close,manifest,0,manifest,,,
V3R-ca7efcd54b2d,review shared surface manifest in mixed shop note before close,manifest,1,NONE_ACCEPTABLE,,,
V3R-cb37907917b1,aaja range ko hisab milaaidim ra baaki clear gara,range,0,RANGE,,,
V3R-cb37907917b1,aaja range ko hisab milaaidim ra baaki clear gara,range,1,range,,,
V3R-cb37907917b1,aaja range ko hisab milaaidim ra baaki clear gara,range,2,range_alt,,,
V3R-cb37907917b1,aaja range ko hisab milaaidim ra baaki clear gara,range,3,NONE_ACCEPTABLE,,,
V3R-cbb159d764d0,aaja schedule ko hisab milaaidim ra baaki clear gara,schedule,0,schedule_alt,,,
V3R-cbb159d764d0,aaja schedule ko hisab milaaidim ra baaki clear gara,schedule,1,schedule,,,
V3R-cbb159d764d0,aaja schedule ko hisab milaaidim ra baaki clear gara,schedule,2,NONE_ACCEPTABLE,,,
V3R-cbb159d764d0,aaja schedule ko hisab milaaidim ra baaki clear gara,schedule,3,SCHEDULE,,,
V3R-cbda31ed04c1,check sign once before posting — context unclear,sign,0,NONE_ACCEPTABLE,,,
V3R-cbda31ed04c1,check sign once before posting — context unclear,sign,1,SIGN,,,
V3R-cbda31ed04c1,check sign once before posting — context unclear,sign,2,sign,,,
V3R-cbda31ed04c1,check sign once before posting — context unclear,sign,3,sign_alt,,,
V3R-cc3e9d33cc63,Please update the debit field in the English settings panel,debit,0,DEBIT,,,
V3R-cc3e9d33cc63,Please update the debit field in the English settings panel,debit,1,debit_alt,,,
V3R-cc3e9d33cc63,Please update the debit field in the English settings panel,debit,2,NONE_ACCEPTABLE,,,
V3R-cc3e9d33cc63,Please update the debit field in the English settings panel,debit,3,debit,,,
V3R-cc7a01345558,branch ledger: inventory entry ra gara baaki milaaune,gara,0,gara,,,
V3R-cc7a01345558,branch ledger: inventory entry ra gara baaki milaaune,gara,1,NONE_ACCEPTABLE,,,
V3R-cc7a01345558,branch ledger: inventory entry ra gara baaki milaaune,gara,2,inventory,,,
V3R-cca12875ccc7,Do not transliterate the word sync in this English sentence,sync,0,sync,,,
V3R-cca12875ccc7,Do not transliterate the word sync in this English sentence,sync,1,NONE_ACCEPTABLE,,,
V3R-ccf9fe79fccd,Please update the seal field in the English settings panel,seal,0,NONE_ACCEPTABLE,,,
V3R-ccf9fe79fccd,Please update the seal field in the English settings panel,seal,1,seal_alt,,,
V3R-ccf9fe79fccd,Please update the seal field in the English settings panel,seal,2,SEAL,,,
V3R-ccf9fe79fccd,Please update the seal field in the English settings panel,seal,3,seal,,,
V3R-cd6164213845,Please update the balance field in the English settings panel,balance,0,BALANCE,,,
V3R-cd6164213845,Please update the balance field in the English settings panel,balance,1,balance_alt,,,
V3R-cd6164213845,Please update the balance field in the English settings panel,balance,2,balance,,,
V3R-cd6164213845,Please update the balance field in the English settings panel,balance,3,NONE_ACCEPTABLE,,,
V3R-cdc7e6ae2e40,Please update the stamp field in the English settings panel,stamp,0,stamp_alt,,,
V3R-cdc7e6ae2e40,Please update the stamp field in the English settings panel,stamp,1,NONE_ACCEPTABLE,,,
V3R-cdc7e6ae2e40,Please update the stamp field in the English settings panel,stamp,2,stamp,,,
V3R-cdc7e6ae2e40,Please update the stamp field in the English settings panel,stamp,3,STAMP,,,
V3R-cdfd5f82950c,Please open the branch module and export the report,branch,0,branch,,,
V3R-cdfd5f82950c,Please open the branch module and export the report,branch,1,NONE_ACCEPTABLE,,,
V3R-ce0b9edc3116,check book once before posting — context unclear,book,0,book,,,
V3R-ce0b9edc3116,check book once before posting — context unclear,book,1,BOOK,,,
V3R-ce0b9edc3116,check book once before posting — context unclear,book,2,NONE_ACCEPTABLE,,,
V3R-ce0b9edc3116,check book once before posting — context unclear,book,3,book_alt,,,
V3R-d014f262c54b,check floor once before posting — context unclear,floor,0,floor_alt,,,
V3R-d014f262c54b,check floor once before posting — context unclear,floor,1,floor,,,
V3R-d014f262c54b,check floor once before posting — context unclear,floor,2,FLOOR,,,
V3R-d014f262c54b,check floor once before posting — context unclear,floor,3,NONE_ACCEPTABLE,,,
V3R-d077d4918318,check debit once before posting — context unclear,debit,0,debit,,,
V3R-d077d4918318,check debit once before posting — context unclear,debit,1,NONE_ACCEPTABLE,,,
V3R-d077d4918318,check debit once before posting — context unclear,debit,2,DEBIT,,,
V3R-d077d4918318,check debit once before posting — context unclear,debit,3,debit_alt,,,
V3R-d1d0b3194c12,aaja alert ko hisab milaaidim ra baaki clear gara,alert,0,alert_alt,,,
V3R-d1d0b3194c12,aaja alert ko hisab milaaidim ra baaki clear gara,alert,1,alert,,,
V3R-d1d0b3194c12,aaja alert ko hisab milaaidim ra baaki clear gara,alert,2,ALERT,,,
V3R-d1d0b3194c12,aaja alert ko hisab milaaidim ra baaki clear gara,alert,3,NONE_ACCEPTABLE,,,
V3R-d1fccfe3427f,aaja warranty ko hisab milaaidim ra baaki clear gara,warranty,0,warranty_alt,,,
V3R-d1fccfe3427f,aaja warranty ko hisab milaaidim ra baaki clear gara,warranty,1,warranty,,,
V3R-d1fccfe3427f,aaja warranty ko hisab milaaidim ra baaki clear gara,warranty,2,WARRANTY,,,
V3R-d1fccfe3427f,aaja warranty ko hisab milaaidim ra baaki clear gara,warranty,3,NONE_ACCEPTABLE,,,
V3R-d1fe69cafd89,Sync failed for weekly queue — retry after backup,weekly,0,NONE_ACCEPTABLE,,,
V3R-d1fe69cafd89,Sync failed for weekly queue — retry after backup,weekly,1,weekly,,,
V3R-d2ed931b9639,review shared surface offer in mixed shop note before close,offer,0,offer,,,
V3R-d2ed931b9639,review shared surface offer in mixed shop note before close,offer,1,NONE_ACCEPTABLE,,,
V3R-d382b0280389,aaja set ko hisab milaaidim ra baaki clear gara,set,0,SET,,,
V3R-d382b0280389,aaja set ko hisab milaaidim ra baaki clear gara,set,1,NONE_ACCEPTABLE,,,
V3R-d382b0280389,aaja set ko hisab milaaidim ra baaki clear gara,set,2,set,,,
V3R-d382b0280389,aaja set ko hisab milaaidim ra baaki clear gara,set,3,set_alt,,,
V3R-d3c9ec5777f4,Sync failed for serial queue — retry after backup,serial,0,NONE_ACCEPTABLE,,,
V3R-d3c9ec5777f4,Sync failed for serial queue — retry after backup,serial,1,serial,,,
V3R-d40b32b21ac4,aaja bill ko hisab milaaidim ra baaki clear gara,bill,0,BILL,,,
V3R-d40b32b21ac4,aaja bill ko hisab milaaidim ra baaki clear gara,bill,1,bill,,,
V3R-d40b32b21ac4,aaja bill ko hisab milaaidim ra baaki clear gara,bill,2,bill_alt,,,
V3R-d40b32b21ac4,aaja bill ko hisab milaaidim ra baaki clear gara,bill,3,NONE_ACCEPTABLE,,,
V3R-d412a050e825,check gate once before posting — context unclear,gate,0,GATE,,,
V3R-d412a050e825,check gate once before posting — context unclear,gate,1,gate_alt,,,
V3R-d412a050e825,check gate once before posting — context unclear,gate,2,NONE_ACCEPTABLE,,,
V3R-d412a050e825,check gate once before posting — context unclear,gate,3,gate,,,
V3R-d4735514fe85,Please update the path field in the English settings panel,path,0,NONE_ACCEPTABLE,,,
V3R-d4735514fe85,Please update the path field in the English settings panel,path,1,path_alt,,,
V3R-d4735514fe85,Please update the path field in the English settings panel,path,2,PATH,,,
V3R-d4735514fe85,Please update the path field in the English settings panel,path,3,path,,,
V3R-d4774dc29171,branch ledger: carryforward entry ra samma baaki milaaune,carryforward,0,NONE_ACCEPTABLE,,,
V3R-d4774dc29171,branch ledger: carryforward entry ra samma baaki milaaune,carryforward,1,samma,,,
V3R-d4774dc29171,branch ledger: carryforward entry ra samma baaki milaaune,carryforward,2,carryforward,,,
V3R-d48b37273270,Please update the card field in the English settings panel,card,0,card_alt,,,
V3R-d48b37273270,Please update the card field in the English settings panel,card,1,card,,,
V3R-d48b37273270,Please update the card field in the English settings panel,card,2,CARD,,,
V3R-d48b37273270,Please update the card field in the English settings panel,card,3,NONE_ACCEPTABLE,,,
V3R-d56f24a778cb,aaja entry ko hisab milaaidim ra baaki clear gara,entry,0,ENTRY,,,
V3R-d56f24a778cb,aaja entry ko hisab milaaidim ra baaki clear gara,entry,1,NONE_ACCEPTABLE,,,
V3R-d56f24a778cb,aaja entry ko hisab milaaidim ra baaki clear gara,entry,2,entry_alt,,,
V3R-d56f24a778cb,aaja entry ko hisab milaaidim ra baaki clear gara,entry,3,entry,,,
V3R-d5ab6216954e,Keep tcs as Latin identity for the ERP toolbar label,tcs,0,tcs,,,
V3R-d5ab6216954e,Keep tcs as Latin identity for the ERP toolbar label,tcs,1,NONE_ACCEPTABLE,,,
V3R-d7060c476a26,check memo once before posting — context unclear,memo,0,memo,,,
V3R-d7060c476a26,check memo once before posting — context unclear,memo,1,MEMO,,,
V3R-d7060c476a26,check memo once before posting — context unclear,memo,2,NONE_ACCEPTABLE,,,
V3R-d7060c476a26,check memo once before posting — context unclear,memo,3,memo_alt,,,
V3R-d7c56805e338,Create a draft warranty and leave it unposted,warranty,0,warranty,,,
V3R-d7c56805e338,Create a draft warranty and leave it unposted,warranty,1,NONE_ACCEPTABLE,,,
V3R-d8fba05e97e0,check match once before posting — context unclear,match,0,NONE_ACCEPTABLE,,,
V3R-d8fba05e97e0,check match once before posting — context unclear,match,1,MATCH,,,
V3R-d8fba05e97e0,check match once before posting — context unclear,match,2,match_alt,,,
V3R-d8fba05e97e0,check match once before posting — context unclear,match,3,match,,,
V3R-d91468725cc7,Sync failed for reject queue — retry after backup,reject,0,NONE_ACCEPTABLE,,,
V3R-d91468725cc7,Sync failed for reject queue — retry after backup,reject,1,reject,,,
V3R-d91cf275af0e,Accounting staff asked about customer settings in Ask MokXya,customer,0,customer,,,
V3R-d91cf275af0e,Accounting staff asked about customer settings in Ask MokXya,customer,1,NONE_ACCEPTABLE,,,
V3R-d9bc0946447f,Please open the export module and export the report,export,0,export,,,
V3R-d9bc0946447f,Please open the export module and export the report,export,1,NONE_ACCEPTABLE,,,
V3R-d9dfc395ea88,review shared surface agreement in mixed shop note before close,agreement,0,NONE_ACCEPTABLE,,,
V3R-d9dfc395ea88,review shared surface agreement in mixed shop note before close,agreement,1,agreement,,,
V3R-da31ab00c761,Please update the print field in the English settings panel,print,0,print,,,
V3R-da31ab00c761,Please update the print field in the English settings panel,print,1,print_alt,,,
V3R-da31ab00c761,Please update the print field in the English settings panel,print,2,PRINT,,,
V3R-da31ab00c761,Please update the print field in the English settings panel,print,3,NONE_ACCEPTABLE,,,
V3R-dab205d804ff,Filter by lot then print the ledger summary,lot,0,NONE_ACCEPTABLE,,,
V3R-dab205d804ff,Filter by lot then print the ledger summary,lot,1,lot,,,
V3R-dbb398055ac6,review shared surface deal in mixed shop note before close,deal,0,deal,,,
V3R-dbb398055ac6,review shared surface deal in mixed shop note before close,deal,1,NONE_ACCEPTABLE,,,
V3R-dbb78a7ab87b,Keep VAT as Latin identity for the ERP toolbar label,VAT,0,NONE_ACCEPTABLE,,,
V3R-dbb78a7ab87b,Keep VAT as Latin identity for the ERP toolbar label,VAT,1,VAT,,,
V3R-dbbcbee7023d,Please update the minute field in the English settings panel,minute,0,minute,,,
V3R-dbbcbee7023d,Please update the minute field in the English settings panel,minute,1,minute_alt,,,
V3R-dbbcbee7023d,Please update the minute field in the English settings panel,minute,2,MINUTE,,,
V3R-dbbcbee7023d,Please update the minute field in the English settings panel,minute,3,NONE_ACCEPTABLE,,,
V3R-dbf2ccabda16,Accounting staff asked about ledger settings in Ask MokXya,ledger,0,ledger,,,
V3R-dbf2ccabda16,Accounting staff asked about ledger settings in Ask MokXya,ledger,1,NONE_ACCEPTABLE,,,
V3R-dd1128b190d3,check calendar once before posting — context unclear,calendar,0,CALENDAR,,,
V3R-dd1128b190d3,check calendar once before posting — context unclear,calendar,1,calendar,,,
V3R-dd1128b190d3,check calendar once before posting — context unclear,calendar,2,NONE_ACCEPTABLE,,,
V3R-dd1128b190d3,check calendar once before posting — context unclear,calendar,3,calendar_alt,,,
V3R-dda49869526d,branch ledger: office entry ra thiyo baaki milaaune,thiyo,0,thiyo,,,
V3R-dda49869526d,branch ledger: office entry ra thiyo baaki milaaune,thiyo,1,office,,,
V3R-dda49869526d,branch ledger: office entry ra thiyo baaki milaaune,thiyo,2,NONE_ACCEPTABLE,,,
V3R-de0f641145ff,The template status must remain pending until confirm,template,0,template,,,
V3R-de0f641145ff,The template status must remain pending until confirm,template,1,NONE_ACCEPTABLE,,,
V3R-de521d184e1d,Do not transliterate the word supplier in this English sentence,supplier,0,NONE_ACCEPTABLE,,,
V3R-de521d184e1d,Do not transliterate the word supplier in this English sentence,supplier,1,supplier,,,
V3R-debae48f46dc,check search once before posting — context unclear,search,0,search_alt,,,
V3R-debae48f46dc,check search once before posting — context unclear,search,1,SEARCH,,,
V3R-debae48f46dc,check search once before posting — context unclear,search,2,NONE_ACCEPTABLE,,,
V3R-debae48f46dc,check search once before posting — context unclear,search,3,search,,,
V3R-df871b87d761,branch ledger: adjustment entry ra pachi baaki milaaune,pachi,0,adjustment,,,
V3R-df871b87d761,branch ledger: adjustment entry ra pachi baaki milaaune,pachi,1,NONE_ACCEPTABLE,,,
V3R-df871b87d761,branch ledger: adjustment entry ra pachi baaki milaaune,pachi,2,pachi,,,
V3R-e04324adb9a0,Create a draft discount and leave it unposted,discount,0,discount,,,
V3R-e04324adb9a0,Create a draft discount and leave it unposted,discount,1,NONE_ACCEPTABLE,,,
V3R-e0c78b7e7e2a,Please update the ticket field in the English settings panel,ticket,0,ticket,,,
V3R-e0c78b7e7e2a,Please update the ticket field in the English settings panel,ticket,1,TICKET,,,
V3R-e0c78b7e7e2a,Please update the ticket field in the English settings panel,ticket,2,ticket_alt,,,
V3R-e0c78b7e7e2a,Please update the ticket field in the English settings panel,ticket,3,NONE_ACCEPTABLE,,,
V3R-e11ed64aab42,Please update the mode field in the English settings panel,mode,0,mode,,,
V3R-e11ed64aab42,Please update the mode field in the English settings panel,mode,1,MODE,,,
V3R-e11ed64aab42,Please update the mode field in the English settings panel,mode,2,mode_alt,,,
V3R-e11ed64aab42,Please update the mode field in the English settings panel,mode,3,NONE_ACCEPTABLE,,,
V3R-e1a294f79c24,aaja role ko hisab milaaidim ra baaki clear gara,role,0,role_alt,,,
V3R-e1a294f79c24,aaja role ko hisab milaaidim ra baaki clear gara,role,1,role,,,
V3R-e1a294f79c24,aaja role ko hisab milaaidim ra baaki clear gara,role,2,ROLE,,,
V3R-e1a294f79c24,aaja role ko hisab milaaidim ra baaki clear gara,role,3,NONE_ACCEPTABLE,,,
V3R-e30e12b84154,Sync failed for return queue — retry after backup,return,0,NONE_ACCEPTABLE,,,
V3R-e30e12b84154,Sync failed for return queue — retry after backup,return,1,return,,,
V3R-e31fd858f6d6,Do not transliterate the word logistics in this English sentence,logistics,0,NONE_ACCEPTABLE,,,
V3R-e31fd858f6d6,Do not transliterate the word logistics in this English sentence,logistics,1,logistics,,,
V3R-e36403e675ba,Please update the permission field in the English settings panel,permission,0,NONE_ACCEPTABLE,,,
V3R-e36403e675ba,Please update the permission field in the English settings panel,permission,1,permission,,,
V3R-e36403e675ba,Please update the permission field in the English settings panel,permission,2,permission_alt,,,
V3R-e36403e675ba,Please update the permission field in the English settings panel,permission,3,PERMISSION,,,
V3R-e41a0228373c,Do not transliterate the word draft in this English sentence,draft,0,NONE_ACCEPTABLE,,,
V3R-e41a0228373c,Do not transliterate the word draft in this English sentence,draft,1,draft,,,
V3R-e41cd7b68963,Accounting staff asked about rounding settings in Ask MokXya,rounding,0,NONE_ACCEPTABLE,,,
V3R-e41cd7b68963,Accounting staff asked about rounding settings in Ask MokXya,rounding,1,rounding,,,
V3R-e448ded91cf1,aaja credit ko hisab milaaidim ra baaki clear gara,credit,0,credit_alt,,,
V3R-e448ded91cf1,aaja credit ko hisab milaaidim ra baaki clear gara,credit,1,CREDIT,,,
V3R-e448ded91cf1,aaja credit ko hisab milaaidim ra baaki clear gara,credit,2,credit,,,
V3R-e448ded91cf1,aaja credit ko hisab milaaidim ra baaki clear gara,credit,3,NONE_ACCEPTABLE,,,
V3R-e47664c6d013,Please update the box field in the English settings panel,box,0,BOX,,,
V3R-e47664c6d013,Please update the box field in the English settings panel,box,1,NONE_ACCEPTABLE,,,
V3R-e47664c6d013,Please update the box field in the English settings panel,box,2,box_alt,,,
V3R-e47664c6d013,Please update the box field in the English settings panel,box,3,box,,,
V3R-e4d9b65f110e,branch ledger: draft entry ra aru baaki milaaune,draft,0,draft,,,
V3R-e4d9b65f110e,branch ledger: draft entry ra aru baaki milaaune,draft,1,aru,,,
V3R-e4d9b65f110e,branch ledger: draft entry ra aru baaki milaaune,draft,2,NONE_ACCEPTABLE,,,
V3R-e4eadbcacc4c,branch ledger: export entry ra jaanu baaki milaaune,export,0,NONE_ACCEPTABLE,,,
V3R-e4eadbcacc4c,branch ledger: export entry ra jaanu baaki milaaune,export,1,export,,,
V3R-e4eadbcacc4c,branch ledger: export entry ra jaanu baaki milaaune,export,2,jaanu,,,
V3R-e521f92824a3,aaja spread ko hisab milaaidim ra baaki clear gara,spread,0,spread,,,
V3R-e521f92824a3,aaja spread ko hisab milaaidim ra baaki clear gara,spread,1,spread_alt,,,
V3R-e521f92824a3,aaja spread ko hisab milaaidim ra baaki clear gara,spread,2,NONE_ACCEPTABLE,,,
V3R-e521f92824a3,aaja spread ko hisab milaaidim ra baaki clear gara,spread,3,SPREAD,,,
V3R-e54822ff93f4,check option once before posting — context unclear,option,0,option_alt,,,
V3R-e54822ff93f4,check option once before posting — context unclear,option,1,option,,,
V3R-e54822ff93f4,check option once before posting — context unclear,option,2,NONE_ACCEPTABLE,,,
V3R-e54822ff93f4,check option once before posting — context unclear,option,3,OPTION,,,
V3R-e55449e9d81f,Please update the option field in the English settings panel,option,0,NONE_ACCEPTABLE,,,
V3R-e55449e9d81f,Please update the option field in the English settings panel,option,1,option,,,
V3R-e55449e9d81f,Please update the option field in the English settings panel,option,2,option_alt,,,
V3R-e55449e9d81f,Please update the option field in the English settings panel,option,3,OPTION,,,
V3R-e5909b42c003,Please open the opening module and export the report,opening,0,opening,,,
V3R-e5909b42c003,Please open the opening module and export the report,opening,1,NONE_ACCEPTABLE,,,
V3R-e593bf3c852d,Filter by grn then print the ledger summary,grn,0,grn,,,
V3R-e593bf3c852d,Filter by grn then print the ledger summary,grn,1,NONE_ACCEPTABLE,,,
V3R-e697169f7224,check query once before posting — context unclear,query,0,NONE_ACCEPTABLE,,,
V3R-e697169f7224,check query once before posting — context unclear,query,1,QUERY,,,
V3R-e697169f7224,check query once before posting — context unclear,query,2,query_alt,,,
V3R-e697169f7224,check query once before posting — context unclear,query,3,query,,,
V3R-e6a4c16c45b6,branch ledger: void entry ra timro baaki milaaune,timro,0,void,,,
V3R-e6a4c16c45b6,branch ledger: void entry ra timro baaki milaaune,timro,1,NONE_ACCEPTABLE,,,
V3R-e6a4c16c45b6,branch ledger: void entry ra timro baaki milaaune,timro,2,timro,,,
V3R-e75852ec3868,aaja term ko hisab milaaidim ra baaki clear gara,term,0,TERM,,,
V3R-e75852ec3868,aaja term ko hisab milaaidim ra baaki clear gara,term,1,term_alt,,,
V3R-e75852ec3868,aaja term ko hisab milaaidim ra baaki clear gara,term,2,NONE_ACCEPTABLE,,,
